gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,at,revt,sale,cik,costat,ggroup,gind,gsector,gsubind,naics,sic
066368,20141231,2014,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2154.8590,1010.1170,1010.1170,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20151231,2015,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2357.7370,1059.3660,1059.3660,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20161231,2016,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2334.5720,1142.1670,1142.1670,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20171231,2017,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2941.1880,1165.0950,1165.0950,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20181231,2018,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1914.5040,1214.9690,1214.9690,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20191231,2019,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1854.0090,1231.6610,1231.6610,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20201231,2020,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1766.9100,1265.0520,1265.0520,0001014473,A,4510,451020,45,45102030,519130,7370
111864,20101231,2010,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,4583.0740,4592.3890,4592.3890,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20111231,2011,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,5507.9330,6121.1560,6121.1560,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20121231,2012,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,6521.5710,7346.4720,7346.4720,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20131231,2013,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,8208.9140,8843.1890,8843.1890,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20141231,2014,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,11718.9160,10262.6810,10262.6810,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20151231,2015,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,13065.4000,12416.0000,12416.0000,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20161231,2016,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,14262.0000,13487.0000,13487.0000,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20171231,2017,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,15221.0000,14810.0000,14810.0000,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20181231,2018,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,15913.0000,16125.0000,16125.0000,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20191231,2019,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,16204.0000,16783.0000,16783.0000,0001058290,A,4510,451020,45,45102010,541512,7370
111864,20201231,2020,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,12,16923.0000,16652.0000,16652.0000,0001058290,A,4510,451020,45,45102010,541512,7370
114524,20101231,2010,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,22003.7620,9156.2740,9156.2740,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20111231,2011,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,27320.2180,11651.6540,11651.6540,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20121231,2012,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,37074.0000,14072.0000,14072.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20131231,2013,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,41488.0000,16047.0000,16047.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20141231,2014,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,45132.0000,17902.0000,17902.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20151231,2015,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,17785.0000,8592.0000,8592.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20161231,2016,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,23847.0000,8979.0000,8979.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20171231,2017,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,25981.0000,9567.0000,9567.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20181231,2018,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,22819.0000,10746.0000,10746.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20191231,2019,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,18174.0000,10800.0000,10800.0000,0001065088,A,2550,255020,25,25502020,518210,7370
114524,20201231,2020,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,12,19310.0000,10271.0000,10271.0000,0001065088,A,2550,255020,25,25502020,518210,7370
117768,20110131,2010,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,4495.2460,3543.3090,3543.3090,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20120131,2011,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,5552.9280,3997.9300,3997.9300,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20130131,2012,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,6412.2450,4280.1590,4280.1590,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20140131,2013,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,7250.8940,4130.1620,4130.1620,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20150131,2014,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,7201.3680,4681.5070,4681.5070,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20160131,2015,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,7370.0000,5010.0000,5010.0000,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20170131,2016,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,9841.0000,6910.0000,6910.0000,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20180131,2017,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,11241.0000,9714.0000,9714.0000,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20190131,2018,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,13292.0000,11716.0000,11716.0000,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20200131,2019,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,17315.0000,10918.0000,10918.0000,0001045810,A,4530,453010,45,45301020,334413,3674
117768,20210131,2020,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,1,28791.0000,16675.0000,16675.0000,0001045810,A,4530,453010,45,45301020,334413,3674
119314,20101231,2010,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,2905.9530,3084.9050,3084.9050,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20111231,2011,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,3970.6710,4355.6100,4355.6100,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20121231,2012,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,6569.7420,5260.9560,5260.9560,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20131231,2013,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,10444.4600,6793.3060,6793.3060,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20141231,2014,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,14940.5630,8441.9710,8441.9710,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20151231,2015,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,17420.5750,9223.9870,9223.9870,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20161231,2016,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,19838.9730,10743.0060,10743.0060,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20171231,2017,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,25451.2630,12681.0820,12681.0820,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20181231,2018,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,22687.0000,14527.0000,14527.0000,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20191231,2019,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,21402.0000,15066.0000,15066.0000,0001075531,A,2530,253010,25,25301020,519130,7370
119314,20201231,2020,INDL,C,D,STD,BKNG,09857L108,BOOKING HOLDINGS INC,USD,12,21874.0000,6840.0000,6840.0000,0001075531,A,2530,253010,25,25301020,519130,7370
126136,20101231,2010,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,15707.0000,7059.0000,7059.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20111231,2011,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,15605.0000,7204.0000,7204.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20121231,2012,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,15599.0000,7504.0000,7504.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20131231,2013,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,17295.0000,8155.0000,8155.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20141231,2014,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,24550.0000,9108.0000,9108.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20151231,2015,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,39316.0000,9754.0000,9754.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20161231,2016,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,149067.0000,29003.0000,29003.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20171231,2017,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,146623.0000,41581.0000,41581.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20181231,2018,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,146130.0000,43634.0000,43634.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20191231,2019,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,148188.0000,45764.0000,45764.0000,0001091667,A,5020,502010,50,50201030,515210,4841
126136,20201231,2020,INDL,C,D,STD,CHTR,16119P108,CHARTER COMMUNICATIONS INC,USD,12,144206.0000,48417.0000,48417.0000,0001091667,A,5020,502010,50,50201030,515210,4841
136725,20101231,2010,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,2390.4000,1413.0000,1413.0000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20111231,2011,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,3063.1000,1757.3000,1757.3000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20121231,2012,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,4059.2000,2178.8000,2178.8000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20131231,2013,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,3950.3000,2265.1000,2265.1000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20141231,2014,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,3959.4000,2131.7000,2131.7000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20151231,2015,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,4907.3000,2384.4000,2384.4000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20161231,2016,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,6486.9000,2704.4000,2704.4000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20171231,2017,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,5758.0000,3128.9000,3128.9000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20181231,2018,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,7846.7000,3724.2000,3724.2000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20191231,2019,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,9733.2000,4478.5000,4478.5000,0001035267,A,3510,351010,35,35101010,334510,3845
136725,20201231,2020,INDL,C,D,STD,ISRG,46120E602,INTUITIVE SURGICAL INC,USD,12,11168.9000,4438.4000,4438.4000,0001035267,A,3510,351010,35,35101010,334510,3845
137310,20110131,2010,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,6338.1570,3611.8930,3611.8930,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20120131,2011,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5767.6190,3393.0400,3393.0400,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20130131,2012,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5261.7640,3168.6300,3168.6300,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20140131,2013,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5451.0100,3404.4000,3404.4000,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20150131,2014,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5884.3870,3706.9630,3706.9630,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20160131,2015,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,5442.1270,2725.8280,2725.8280,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20170131,2016,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,4648.6500,2317.6740,2317.6740,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20180131,2017,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,4708.2870,2409.1700,2409.1700,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20190131,2018,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,10016.7520,2865.7910,2865.7910,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20200131,2019,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,11133.2350,2699.1610,2699.1610,0001058057,A,4530,453010,45,45301020,334413,3674
137310,20210131,2020,INDL,C,D,STD,MRVL,573874104,MARVELL TECHNOLOGY INC,USD,1,10764.9240,2968.9000,2968.9000,0001058057,A,4530,453010,45,45301020,334413,3674
137435,20101231,2010,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,1755.5550,834.4950,834.4950,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20111231,2011,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,2453.9520,1158.3670,1158.3670,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20121231,2012,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,3094.3250,1316.3450,1316.3450,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20131231,2013,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,4054.7650,1519.1010,1519.1010,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20141231,2014,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,4892.2850,1887.7660,1887.7660,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20151231,2015,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,6353.6120,3520.1600,3520.1600,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20161231,2016,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,8358.3260,5498.8980,5498.8980,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20171231,2017,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,10917.3300,8315.3280,8315.3280,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20181231,2018,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,12644.6670,9764.1860,9764.1860,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20191231,2019,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,16105.6580,8509.4580,8509.4580,0001110646,A,5020,502020,50,50202020,519130,7370
137435,20201231,2020,INDL,C,D,STD,NTES,64110W102,NETEASE INC,USD,12,21588.4220,11209.5990,11209.5990,0001110646,A,5020,502020,50,50202020,519130,7370
138205,20101231,2010,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,1839.1130,902.7410,902.7410,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20111231,2011,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,2195.8400,1055.5350,1055.5350,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20121231,2012,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,2566.0850,1148.5160,1148.5160,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20131231,2013,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,3019.0060,1421.1780,1421.1780,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20141231,2014,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,3339.6400,1861.3580,1861.3580,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20151231,2015,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,3687.7470,2219.7620,2219.7620,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20161231,2016,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,4280.6000,2398.3730,2398.3730,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20171231,2017,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,5257.0000,2752.0000,2752.0000,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20181231,2018,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,6959.0000,3333.0000,3333.0000,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20191231,2019,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,7316.0000,3543.0000,3543.0000,0001110803,A,3520,352030,35,35203010,334516,3826
138205,20201231,2020,INDL,C,D,STD,ILMN,452327109,ILLUMINA INC,USD,12,7585.0000,3239.0000,3239.0000,0001110803,A,3520,352030,35,35203010,334516,3826
141384,20101231,2010,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,476.9430,372.8280,372.8280,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20111231,2011,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,649.2640,479.7410,479.7410,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20121231,2012,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,756.3120,560.0410,560.0410,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20131231,2013,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,832.1470,660.2060,660.2060,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20141231,2014,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,987.9970,761.6530,761.6530,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20151231,2015,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,1158.6330,845.4860,845.4860,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20161231,2016,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,1396.1510,1079.8740,1079.8740,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20171231,2017,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,1777.8560,1473.4130,1473.4130,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20181231,2018,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,2052.4580,1966.4920,1966.4920,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20191231,2019,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,2500.7020,2406.7960,2406.7960,0001097149,A,3510,351010,35,35101020,339114,3843
141384,20201231,2020,INDL,C,D,STD,ALGN,016255101,ALIGN TECHNOLOGY INC,USD,12,4829.6830,2471.9410,2471.9410,0001097149,A,3510,351010,35,35101020,339114,3843
141460,20101231,2010,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,329.9360,107.4700,107.4700,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20111231,2011,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,425.2160,94.7780,94.7780,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20121231,2012,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,471.4220,210.8120,210.8120,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20131231,2013,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,483.8980,269.2640,269.2640,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20141231,2014,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,458.9650,286.7580,286.7580,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20151231,2015,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,895.0950,336.8020,336.8020,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20161231,2016,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,838.3960,418.1470,418.1470,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20171231,2017,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,877.9490,482.2500,482.2500,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20181231,2018,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,1503.3290,654.7000,654.7000,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20191231,2019,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,2205.8660,916.7130,916.7130,0001060736,A,3520,352010,35,35201010,325414,2836
141460,20201231,2020,INDL,C,D,STD,SGEN,81181C104,SEAGEN INC,USD,12,4000.9060,2175.5360,2175.5360,0001060736,A,3520,352010,35,35201010,325414,2836
142953,20101231,2010,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,95289.0000,49207.0000,49207.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20111231,2011,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,93837.0000,54366.0000,54366.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20121231,2012,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,75478.0000,35015.0000,35015.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20131231,2013,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,72557.0000,35299.0000,35299.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20141231,2014,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,66815.0000,34244.0000,34244.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20151231,2015,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,62843.0000,29636.0000,29636.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20161231,2016,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,61538.0000,25923.0000,25923.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20171231,2017,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,63109.0000,25896.0000,25896.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20181231,2018,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,62729.0000,25938.0000,25938.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20191231,2019,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,64549.0000,25868.0000,25868.0000,0001103982,A,3020,302020,30,30202030,311821,2052
142953,20201231,2020,INDL,C,D,STD,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,USD,12,67810.0000,26581.0000,26581.0000,0001103982,A,3020,302020,30,30202030,311821,2052
147579,20101231,2010,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,982.0670,2162.6250,2162.6250,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20111231,2011,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,3069.1960,3204.5770,3204.5770,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20121231,2012,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,3967.8900,3609.2820,3609.2820,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20131231,2013,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,5412.5630,4374.5620,4374.5620,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20141231,2014,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,7056.6510,5504.6560,5504.6560,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20151231,2015,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,10202.8710,6779.5110,6779.5110,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20161231,2016,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,13586.6100,8830.6690,8830.6690,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20171231,2017,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,19012.7420,11692.7130,11692.7130,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20181231,2018,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,25974.4000,15794.3410,15794.3410,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20191231,2019,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,33975.7120,20156.4470,20156.4470,0001065280,A,5020,502020,50,50202010,532282,7841
147579,20201231,2020,INDL,C,D,STD,NFLX,64110L106,NETFLIX INC,USD,12,39280.3590,24996.0560,24996.0560,0001065280,A,5020,502020,50,50202010,532282,7841
157413,20101231,2010,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,1229.7280,436.5500,436.5500,0001269238,A,2550,255020,25,25502020,561510,4700
157413,20111231,2011,INDL,C,D,STD,TCOM,89677Q107,TRIP COM GROUP LTD,USD,12,1550.9360,555.7900,555.7900,0001269238,A,2550,255020,25,25502020,561510,4700
